id,created_timestamp,title,description,category_label,category_tag,company_name,salary_min,salary_max,country,state,county,city,lat,lon,search_state,search_term
5737375115,2026-05-22T02:46:39Z,Senior Developer for GenAI with IRS MBI Clearance,"This is a remote position. Job Title: Senior Developer for GenAI Location: Remote Duration: Full-Time Clearance: IRS MBI Required A Senior Developer for GenAI designs, develops, and implements generative AI solutions using large language models (LLMs) and related technologies. Key responsibilities include: • Building and optimizing AI-powered applications using frameworks like LangChain, LlamaIndex, or similar tools • Developing prompt engineering strategies and fine-tuning models for specific …",IT Jobs,it-jobs,3M Consultancy,100000,150000,US,Maryland,Prince George's County,Hillcrest Heights,38.86207,-76.97379,WA,GenAI
5731165615,2026-05-16T02:32:27Z,Business Development Manager – AI & Generative AI Services,"This is a remote position. Business Development Manager – AI & Generative AI Services Remote (U.S.) | Full-Time | $180,000 – $210,000 Base  Commission Information Technology / AI Services We are seeking a Business Development Manager to drive net-new revenue growth across AI, Data, and Generative AI solutions within enterprise environments. This is a high-impact role focused on new logo acquisition, strategic sales, and closing complex AI services deals with senior technology and business stake…",Sales Jobs,sales-jobs,Together We Talent,192612.58,192612.58,US,Maryland,Prince George's County,Mount Rainier,38.901797,-76.992563,WA,Generative AI
5737375128,2026-05-22T02:46:39Z,AI Engineer with IRS MBI Clearance required,"This is a remote position. Job Title: AI Engineer Location: Remote Duration: Full-Time NEED IRS MBI Clearance. Experience & Leadership: 3–5 years in software/ML engineering with a strong track record of leading end-to-end AI/ML projects and mentoring junior team members. Technical Skills: Proficient in Python, deep learning (PyTorch/TensorFlow), Natural Language Processing (NLP) /LLMs, MLOps (e.g. MLflow, Docker, cloud platforms), and data pipelines. Deployment Expertise: Hands on experience de…",IT Jobs,it-jobs,3M Consultancy,100000,150000,US,"Washington, D.C.",,,38.9174,-77.0357,WA,Generative AI
5462788468,2025-10-24T10:07:47Z,Software Engineer - AI,"Company Overview Promise modernizes how government agencies and utilities support people in financial difficulty. We build technology that makes it simple for residents to receive benefits, engage with assistance programs, set up flexible payment plans, and stay on track—while helping agencies increase efficiency, recover revenue, and deliver services with dignity. Our mission is to transform public systems so they work better for everyone, especially the most vulnerable. Our team includes expe…",IT Jobs,it-jobs,Promise,150000,215000,US,"Washington, D.C.",Washington,,38.912068,-77.019023,WA,Generative AI
5755034950,2026-06-06T22:57:17Z,Senior DevOps Engineer (Hub-Remote: DC or Philly Metro),"We anticipate hiring multiple people for this position and it is not required that you meet every criteria in this job description. About Element 84 Element 84 is a woman-owned small business that works with public, private, and non-profit sector clients to develop geospatial data processing pipelines & build software that helps answer big questions about our health, our infrastructure, and our changing planet. We solve challenging problems across a wide range of industries, but our super power…",IT Jobs,it-jobs,Element 84,145000,175000,US,Virginia,Alexandria City,Alexandria,38.818947,-77.059325,WA,Generative AI
5740497735,2026-05-25T11:31:58Z,"Business Development Director, Capital Markets, Repo and Derivatives - Remote","Circle (NYSE: CRCL) is one of the world’s leading internet financial platform companies, building the foundation of a more open, global economy through digital assets, payment applications, and programmable blockchain infrastructure. Circle’s platform includes the world’s largest regulated stablecoin network anchored by USDC, Circle Payments Network for global money movement, and Arc, an enterprise-grade blockchain designed to become the Economic OS for the internet. Enterprises, financial inst…",IT Jobs,it-jobs,Circle,161359.53,161359.53,US,"Washington, D.C.",Washington,,,,WA,Generative AI
5740497764,2026-05-25T11:31:59Z,Ventures Director - Remote,"Circle (NYSE: CRCL) is one of the world’s leading internet financial platform companies, building the foundation of a more open, global economy through digital assets, payment applications, and programmable blockchain infrastructure. Circle’s platform includes the world’s largest regulated stablecoin network anchored by USDC, Circle Payments Network for global money movement, and Arc, an enterprise-grade blockchain designed to become the Economic OS for the internet. Enterprises, financial inst…",IT Jobs,it-jobs,Circle,157618.78,157618.78,US,"Washington, D.C.",Washington,,,,WA,Generative AI
5740498013,2026-05-25T11:32:42Z,"Business Development Director, Arc - Remote","Circle (NYSE: CRCL) is one of the world’s leading internet financial platform companies, building the foundation of a more open, global economy through digital assets, payment applications, and programmable blockchain infrastructure. Circle’s platform includes the world’s largest regulated stablecoin network anchored by USDC, Circle Payments Network for global money movement, and Arc, an enterprise-grade blockchain designed to become the Economic OS for the internet. Enterprises, financial inst…",IT Jobs,it-jobs,Circle,191055.52,191055.52,US,"Washington, D.C.",Washington,,,,WA,Generative AI
5722541277,2026-05-08T00:18:58Z,White House Enterprise Reporter,"Description The Guardian is a global, reader-funded news organization that delivers fearless, independent journalism. From breaking news and award-winning investigations, to in-depth coverage of technology, sports, film, culture and lifestyle, the Guardian offers a global view that deepens our audiences’ understanding of America and the world. The Guardian’s US edition – headquartered in New York City, with growing bureaus in Washington DC and Los Angeles – is an entirely digital operation that…",Creative & Design Jobs,creative-design-jobs,The Guardian,120000,160000,US,"Washington, D.C.",,,38.938035,-77.043321,WA,Generative AI
5731168876,2026-05-16T02:35:30Z,Head of Marketing (Law Enforcement Segment),"This is a remote position. Who They Are Our client is an independent nonprofit that advances excellence in policing through rigorous research, strategic advisory services, and scalable technology solutions. Help them apply decades of evidence and expertise where it matters most: inside the agencies doing the work. The Role They are seeking a senior, hands-on marketing leader with a demonstrated track record of successfully repositioning organizations in complex B2B and/or B2G environments, spec…",Legal Jobs,legal-jobs,TalentRemedy,194287.9,194287.9,US,Virginia,Arlington County,Crystal,38.85708,-77.06094,WA,Generative AI
5690682465,2026-04-05T11:17:07Z,Data Security Analyst,"You: An early-career IT professional eager to explore the security side of technology while building a foundation in hands-on IT support. You're curious about how systems work, excited to learn from experienced security professionals, and motivated by the challenge of protecting organizational data. You thrive on solving technical problems, take pride in helping colleagues work efficiently and securely, and are comfortable following established processes while you develop your expertise . You'r…",IT Jobs,it-jobs,Pacific Legal Foundation,49763.82,49763.82,US,Virginia,Arlington County,Arlington,38.884513,-77.093858,WA,Generative AI
5677940789,2026-03-25T05:13:09Z,US Manufacturing Manager,"About Us Harmattan AI is a next-generation defense prime building autonomous and scalable defense systems. Following the close of a $200M Series B, valuing the company at $1.4 billion, we are expanding our teams and capabilities to deliver mission-critical systems to allied forces. Our work is guided by clear values: building technologies with real-world impact, pursuing excellence in everything we do, setting ambitious goals, and taking on the hardest technical challenges. We operate in a dema…",Manufacturing Jobs,manufacturing-jobs,Harmattan AI,153952.12,153952.12,US,Virginia,Arlington County,Arlington,38.884513,-77.093858,WA,Generative AI
5681920909,2026-03-28T23:41:08Z,"Principal Security Software Engineer, Applied Computing (Starshield)","SpaceX was founded under the belief that a future where humanity is out exploring the stars is fundamentally more exciting than one where we are not. Today SpaceX is actively developing the technologies to make this possible, with the ultimate goal of enabling human life on Mars. PRINCIPAL SECURITY SOFTWARE ENGINEER, APPLIED COMPUTING (STARSHIELD) Starshield leverages SpaceX’s Starlink technology and launch capability to support national security efforts. While Starlink is designed for consumer…",IT Jobs,it-jobs,SpaceX,220500,300000,US,"Washington, D.C.",Washington,,38.912068,-77.019023,WA,LLM
5728832532,2026-05-14T00:31:32Z,Revenue Operations Manager,"The Role GovExec is seeking an entrepreneurial, analytical, and driven individual to join our team. As Revenue Operations Manager, you will be a critical player in achieving efficient pre-sale, contracting, booking, and financial operations across the organization. In this role, you will report directly to the VP of Project Management. Responsibilities Revenue Operations Work cross functionally with go-to-market teams to optimize and enable the sales process. Manage a small team to optimize pro…",IT Jobs,it-jobs,Government Executive Media Group Llc,80000,95000,US,Virginia,Arlington County,Rosslyn,38.901566,-77.05078,WA,LLM
5751359150,2026-06-03T21:24:08Z,AI Solutions Engineer,"Overview Baker Tilly is a leading advisory, tax and assurance firm, providing clients with a genuine coast-to-coast and global advantage in major regions of the U.S. and in many of the world's leading financial centers - New York, London, San Francisco, Los Angeles, Chicago and Boston. Baker Tilly Advisory Group, LP and Baker Tilly US, LLP (Baker Tilly) provide professional services through an alternative practice structure in accordance with the AICPA Code of Professional Conduct and applicabl…",IT Jobs,it-jobs,"Baker Tilly Advisory Group, LP",163878.38,163878.38,US,"Washington, D.C.",,,38.938035,-77.043321,WA,LLM
5517823702,2025-11-28T12:03:07Z,"Lead Software Engineer, Front End","Overview Sedaro is hiring a Lead Software Engineer to optimize the performance of our data visualization platform for aerospace simulation . You'll profile and eliminate bottlenecks, optimize how we move massive datasets from backend to browser, and build new visualizations . Our customers use our platform to explore and draw conclusions from simulated what-if scenarios. Your work will enable them to visualize and drill into trends across thousands of related scenarios. Team: Studio , report in…",IT Jobs,it-jobs,Sedaro,115000,160000,US,Virginia,Arlington County,South,38.872292,-77.11568,WA,AI Engineer
5723910879,2026-05-09T01:51:13Z,Satellite Sensor Calibration and Data Quality Scientist / Engineer,"Description About Science and Technology Corporation (STC): STC is a science, sensors, and systems company founded in 1979. We continually expand our Earth and Space Sciences support capabilities to NASA, NOAA, DoD, and other Federal and State agencies. Our staff support many of the operational missions that monitor the heartbeat of our planet through a growing number of Earth Observing System of Systems platforms and direct field research. We also research and investigate leading-edge observin…",Scientific & QA Jobs,scientific-qa-jobs,STC,75000,110000,US,Maryland,Prince George's County,College Park,39.001255,-76.925719,WA,Data Scientist
5752317252,2026-06-04T17:01:53Z,Media Planner,"Your Job i360 is seeking a detail-oriented and strategic Media Planner to lead the planning, execution, and optimization of digital media campaigns across both political and commercial clients. In this role, you'll manage full-funnel campaigns across programmatic, video, and social platforms. You'll analyze performance using platform data, internal insights, and reporting and measurement tools to deliver clear and actionable recommendations. The ideal candidate brings strong communication skill…","PR, Advertising & Marketing Jobs",pr-advertising-marketing-jobs,i360,94235.05,94235.05,US,Virginia,Arlington County,State Farm,38.886306,-77.097739,WA,Data Scientist
5741773828,2026-05-26T21:24:15Z,Coralogix Engineer,"We are seeking an experienced Coralogix SIEM Engineer to serve as the hands-on technical owner. The engineer will plan, implement, configure, and maintain the instance within a multi-tenant Coralogix organization shared across multiple SOCs. This role must be fluent in both Coralogix platform administration and federal regulatory constraints. Beyond Coralogix platform ownership, this role will contribute to the broader SecOps technology stack strategy, helping the SOC evolve its security operat…",IT Jobs,it-jobs,Signature Consultants,149201.58,149201.58,US,"Washington, D.C.",,,38.938035,-77.043321,WA,AI Agents
5745387315,2026-05-30T03:19:39Z,Senior Corporate Counsel,"Job Description The Asia Group, LLC is now accepting applications for a Senior Corporate Counsel to join our Washington, DC office. Headquartered in Washington, D.C., The Asia Group (“TAG”) is a strategic and capital advisory firm that positions clients – ranging from Fortune 100 multinationals to innovative startups – for success in established and emerging markets across the Indo-Pacific region. Our diverse team possesses decades of government and private sector experience with a work ethos t…",Legal Jobs,legal-jobs,The Asia Group,165998.08,165998.08,US,Virginia,Arlington County,Rosslyn,38.897795,-77.04131,WA,AI Agents
5754288289,2026-06-06T06:24:31Z,Scientific Programmer/Analyst,"Science Systems and Applications, Inc. (SSAI) seeks a talented and goal-oriented individual to join our team supporting NASA’s Goddard Space Flight Center (GSFC). The selected candidate will work closely with contractor and NASA scientists to provide scientific programming support for a complex earth system model and its products including weather analyses and forecasts, constituent analyses and forecasts, reanalyses, and other gridded datasets. The effort also includes data assimilation and fo…",IT Jobs,it-jobs,Science Systems & Applications,50000,75000,US,Maryland,Prince George's County,Lanham,38.95968,-76.85532,WA,AI Agents
5528330634,2025-12-04T16:04:57Z,"Machine Learning Engineer II, Logistics AI","We're transforming the grocery industry At Instacart, we invite the world to share love through food because we believe everyone should have access to the food they love and more time to enjoy it together. Where others see a simple need for grocery delivery, we see exciting complexity and endless opportunity to serve the varied needs of our community. We work to deliver an essential service that customers rely on to get their groceries and household goods, while also offering safe and flexible …",IT Jobs,it-jobs,Instacart,103798.63,103798.63,US,New York,New York City,,40.767036,-73.970368,NY,machine learning
5528375904,2025-12-04T16:12:22Z,"Machine Learning Engineer II, Logistics AI","We're transforming the grocery industry At Instacart, we invite the world to share love through food because we believe everyone should have access to the food they love and more time to enjoy it together. Where others see a simple need for grocery delivery, we see exciting complexity and endless opportunity to serve the varied needs of our community. We work to deliver an essential service that customers rely on to get their groceries and household goods, while also offering safe and flexible …",IT Jobs,it-jobs,Instacart,106930.98,106930.98,US,New York,New York City,Bronx,40.846188,-73.883422,NY,machine learning
5528387262,2025-12-04T16:14:27Z,"Machine Learning Engineer II, Logistics AI","We're transforming the grocery industry At Instacart, we invite the world to share love through food because we believe everyone should have access to the food they love and more time to enjoy it together. Where others see a simple need for grocery delivery, we see exciting complexity and endless opportunity to serve the varied needs of our community. We work to deliver an essential service that customers rely on to get their groceries and household goods, while also offering safe and flexible …",IT Jobs,it-jobs,Instacart,106190.55,106190.55,US,New York,New York City,Queens,40.7553,-73.8268,NY,machine learning
5642574322,2026-02-23T12:38:49Z,Machine Learning Researcher,"About Kiddom Kiddom is a groundbreaking educational platform that promotes student equity and growth by uniting high-quality instructional materials with dynamic digital learning. Through unparalleled curriculum management functionality, Kiddom empowers schools and districts to take ownership of their curriculum – resulting in learning experiences tailored to meet the unique needs and goals of local communities. Kiddom’s high-quality curriculum is layered with robust teacher and leader data ins…",IT Jobs,it-jobs,Kiddom,114395.4,114395.4,US,New York,New York City,,,,NY,machine learning
5213992272,2025-05-24T03:43:01Z,Senior Machine Learning Engineer,"About Kiddom Kiddom is a groundbreaking educational platform that promotes student equity and growth by uniting high-quality instructional materials with dynamic digital learning. Through unparalleled curriculum management functionality, Kiddom empowers schools and districts to take ownership of their curriculum – resulting in learning experiences tailored to meet the unique needs and goals of local communities. Kiddom’s high-quality curriculum is layered with robust teacher and leader data ins…",IT Jobs,it-jobs,Kiddom,136020.83,136020.83,US,New York,New York City,,,,NY,machine learning
5330869994,2025-07-31T19:03:35Z,Senior Machine Learning Engineer,"Senior Machine Learning Engineer New York Permanent $170,000 – $250,000 Our client is a global Insurance business looking for a Senior Machine Learning Engineer to join the team permanently. Wouldn’t it be great to work on AI projects that actually have a big impact? This opportunity is to build advanced insurance capabilities across the enterprise and develop scalable AI solutions. · Do you want to work with a world-class Data & AI team shaping the future of insurance? · Would you like to work…",IT Jobs,it-jobs,Parker B Associates,170000,250000,US,New York,New York City,,,,NY,machine learning
5429435708,2025-10-03T08:09:42Z,Principal AI / Machine Learning Engineer,"About The Role The Principal AI/Machine Learning Engineer will oversee defining and executing ZT’s roadmap for applying artificial intelligence and machine learning in manufacturing. The AI/ML Transformation Architect will be the pivotal role in shaping ZT’s future-state vision for AI & ML by identifying high-impact use cases, preparing the organization structurally and technically for adoption, and driving successful implementation of applications. What You Will Do Lead or contribute to transf…",IT Jobs,it-jobs,ZT Systems,165382.3,165382.3,US,New Jersey,Hudson County,Secaucus,40.778264,-74.064532,NY,machine learning
5710773156,2026-04-25T22:53:09Z,"Machine Learning Research, RF Foundation Models Specialist","DS creates systems that power the next generation of radio spectrum intelligence. We collect radio data from all over the world, train neural networks to decipher it, and run them on the smallest chips we can. We’re solving a new, technically hard problem where nothing from other fields works out of the box, and along the way, we’ve built our own stack from scratch, including entirely new embedding model architectures, custom GPU kernels, and much more. Joining DS means owning major parts of a …",IT Jobs,it-jobs,Distributed Spectrum,200000,300000,US,New York,New York City,,40.767036,-73.970368,NY,machine learning
5753443101,2026-06-05T16:38:14Z,Applied AI ML Director Machine Learning Center of Excellence,"The Chief Data & Analytics Office (CDAO) at JPMorgan Chase is responsible for accelerating the firm's data and analytics journey. This includes ensuring the quality, integrity, and security of the company's data, as well as leveraging this data to generate insights and drive decision-making. The CDAO is also responsible for developing and implementing solutions that support the firm's commercial goals by harnessing artificial intelligence and machine learning technologies to develop new product…",IT Jobs,it-jobs,"JPMorgan Chase Bank, N.A.",221618.77,221618.77,US,New York,New York City,Manhattan,40.750133,-73.997006,NY,machine learning
5749585791,2026-06-02T16:44:02Z,Machine Learning Engineer - Document Digitization (LLMs)-Vice President,"Are you passionate about leveraging advanced technology to solve complex business challenges? As an applied AI/ML, you will have the opportunity to shape the future of document management through cutting-edge AI and machine learning. Join a collaborative team where your expertise will drive impactful solutions and strategic outcomes. This role offers a platform to innovate, lead, and make a difference across the organization. As a Machine Learning Engineer - Document Digitization (LLMs)-Vice Pr…",IT Jobs,it-jobs,"JPMorgan Chase Bank, N.A.",302583.75,302583.75,US,New Jersey,Hudson County,Summit Avenue,40.751806,-74.053943,NY,machine learning
5755646137,2026-06-07T16:50:25Z,Applied Artificial Intelligence/ Machine Learning Lead - Vice President,"As an Applied AI/ML Vice President within Global Private Bank, you'll own the full lifecycle of high-impact models serving clients across wealth management, lending, and advisory, from problem framing with business stakeholders to production deployment at scale. You'll work on some of the most data-rich, complex client problems in financial services, with the infrastructure and resources of one of the world's largest institutions behind you. We're building AI-native capabilities at the intersec…",IT Jobs,it-jobs,"JPMorgan Chase Bank, N.A.",270360.9,270360.9,US,New Jersey,Hudson County,Summit Avenue,40.751806,-74.053943,NY,machine learning
5729515711,2026-05-14T16:26:30Z,Lead Software Engineer - ML/Data Platform,Bring your Software Engineering experience to the next level and join The Machine Learning Center of Excellence (MLCOE) Team. Join JPMorganChase's MLCOE to turn cutting-edge AI into production at enterprise scale. The Machine Learning Center of Excellence (MLCOE) team partners across the firm to create and share Machine Learning Solutions for our most challenging business problems. In this role you will work and collaborate with a team comprised of a multi-disciplinary community of experts focu…,IT Jobs,it-jobs,"JPMorgan Chase Bank, N.A.",168891.88,168891.88,US,New Jersey,Hudson County,Summit Avenue,40.751806,-74.053943,NY,machine learning
5729515707,2026-05-14T16:26:30Z,Lead Software Engineer - ML/Data Platform,Join JPMorganChase's MLCOE to turn cutting-edge AI into production at enterprise scale. The Machine Learning Center of Excellence (MLCOE) team partners across the firm to create and share Machine Learning Solutions for our most challenging business problems. In this role you will work and collaborate with a team comprised of a multi-disciplinary community of experts focused exclusively on Machine Learning. On this team you will work with cutting-edge techniques in disciplines such as Deep Learn…,IT Jobs,it-jobs,"JPMorgan Chase Bank, N.A.",168109.3,168109.3,US,New Jersey,Hudson County,Summit Avenue,40.751806,-74.053943,NY,machine learning
5749591146,2026-06-02T16:44:33Z,Applied AI ML Associate - Payments Operations,"Our team is responsible for pushing innovations in the Payments space, which is a cornerstone of JPMorgan Chase business. Payments are at the center of the global economy, connecting businesses and consumers around the world. In recent years, the payments industry has experienced rapid innovation with new technologies entering the market. As part of our Applied AI ML team, you'll be at the forefront of this transformation, developing machine learning solutions with real impact on global finance…",IT Jobs,it-jobs,"JPMorgan Chase Bank, N.A.",241267.72,241267.72,US,New York,New York City,Manhattan,40.750133,-73.997006,NY,machine learning
5748120639,2026-06-01T16:33:09Z,Generative AI - Senior Associate,"Generative artificial intelligence is transforming how we build products, serve clients, and operate at scale. In the Chief Data and Analytics Office, you will help turn advanced models into dependable, secure, and high-performing production services. You will work with partners across machine learning, cloud engineering, and site reliability engineering to deliver solutions with clear return on investment. If you enjoy hands-on engineering, real-world constraints, and high-impact delivery, thi…",Engineering Jobs,engineering-jobs,"JPMorgan Chase Bank, N.A.",253596.22,253596.22,US,New York,New York City,Manhattan,40.750133,-73.997006,NY,machine learning
5753436704,2026-06-05T16:36:41Z,Applied AI/ML Lead,"As part of the Commercial & Investment Bank, J.P. Morgan Payments enables organizations of all sizes to execute transactions efficiently and securely, transforming the movement of information, money and assets. We tackle complex challenges at every stage of the payment lifecycle and our industry-leading solutions facilitate seamless transactions across borders, industries and platforms. Operating in over 160 countries and handling more than 120 currencies, we are the largest processor of USD pa…",IT Jobs,it-jobs,"JPMorgan Chase Bank, N.A.",272855.84,272855.84,US,New York,New York City,Manhattan,40.750133,-73.997006,NY,machine learning
5752315276,2026-06-04T17:01:43Z,Quantitative Trading & Research - Mid-Frequency Trading Strategies - Vice President,"JPMorganChase is forming a Mid-Frequency Strategies team focused on the research, development, and execution of systematic trading strategies. The group operates at the intersection of quantitative research and trading, developing strategies that span alpha generation, portfolio construction, risk management, and execution infrastructure - with statistical analysis and machine learning at the core. You will work alongside experienced traders, researchers, and technologists in a collaborative en…",Accounting & Finance Jobs,accounting-finance-jobs,"JPMorgan Chase Bank, N.A.",310088.56,310088.56,US,New York,New York City,Manhattan,40.750133,-73.997006,NY,machine learning
5512139611,2025-11-25T01:30:51Z,Product Specialist,"Product Specialist – Graduate Considered A brilliant opportunity for a talented Graduate or experienced professional with strong sales energy, presence, and gravitas to work as a Product Specialist, joining a market-leading, disruptive software technology firm in New York. This is a pre-sales focused role, where you will play a critical part at the front end of the sales cycle, partnering closely with sales to help win new business and drive client engagement. Offering excellent training, caree…",IT Jobs,it-jobs,RedTech Recruitment Ltd.,75000,80000,US,New Jersey,Hudson County,Meadows,40.76612,-73.98744,NY,machine learning
5748124641,2026-06-01T16:33:38Z,Generative AI - Lead,"Generative artificial intelligence is reshaping how we serve clients and run the firm. In the Chief Data and Analytics Office, you will lead the delivery of enterprise-grade generative artificial intelligence products and platforms with strong governance and controls. You will partner across machine learning, cloud engineering, and site reliability engineering to ship resilient solutions with clear return on investment. This is a hands-on leadership role for someone who enjoys building at scale…",Engineering Jobs,engineering-jobs,"JPMorgan Chase Bank, N.A.",224061.4,224061.4,US,New York,New York City,Manhattan,40.750133,-73.997006,NY,machine learning
5748653797,2026-06-01T23:09:07Z,Head of Product Security – AI,This is a remote position. Location: United States – Remote or Hybrid Role Type: Senior Leadership Reporting Line: Chief Information Security Officer or CTO Role Overview: The Head of Product Security – AI leads security strategy for artificial intelligence platforms ensuring secure AI development and protection against adversarial threats. Key Responsibilities: • Design security frameworks for AI systems • Lead product security across ML pipelines • Conduct AI threat modelling • Secure machine…,IT Jobs,it-jobs,MastarRec,210000,320000,US,New Jersey,Bergen County,Englewood,40.893946,-73.975653,NY,machine learning
5634706817,2026-02-18T12:23:00Z,Technical Support Engineer,"Technical Support Engineer An exciting opportunity for a Graduate or experienced technical support professional to join a market-leading, disruptive software company in New York as a Technical Product Support Engineer. Specialising in cutting-edge machine learning technology, this rapidly growing organisation offers excellent training, career progression, and long-term prospects. You’ll have the chance to work alongside some of the brightest minds in the industry, gaining hands-on experience wh…",IT Jobs,it-jobs,RedTech Recruitment Ltd.,70000,90000,US,New York,New York City,Manhattan,40.750133,-73.997006,NY,machine learning
5587048074,2026-01-15T17:09:57Z,Senior Google Cloud Data Engineer,"Why Valtech? We’re the experience innovation company - a trusted partner to the world’s most recognized brands. To our people we offer growth opportunities, a values -driven culture, international careers and the chance to shape the future of experience. The role We are seeking a Senior Google Cloud Data Engineer with a strong background in data engineering and a hands-on approach to driving projects independently from start to finish. This role requires someone who thrives in a proactive envir…",IT Jobs,it-jobs,Valtech,170000,240000,US,New York,New York City,,40.767036,-73.970368,NY,machine learning
5747211138,2026-06-01T03:16:34Z,"Senior Manager, AI, and Data Engineering","Pfizer Oncology is building an AI-first R&D engine where artificial intelligence is a foundational capability shaping how medicines are discovered, developed, and delivered to patients. We are seeking AI & Data Engineers to focus on generalist, use case driven AI solutions where process, workflow, and data engineering are as critical as advanced science. This role is ideal for engineers who thrive in rapid prototyping environments and enjoy translating real-world problems into practical, AI ena…",Scientific & QA Jobs,scientific-qa-jobs,Pfizer,139100,231900,US,New York,New York City,,40.767036,-73.970368,NY,machine learning
5732314398,2026-05-17T06:00:45Z,"Director, AI EngineeringClinical Development and Operations (CD&O)","POSITION SUMMARY In this “hands-on” position, you will design, build, and deploy production-grade AI systems that will power enterprise-scale capabilities across the Clinical Development & Operations organization. This is a high-impact role for a builder who thrives on solving real-world business problems in a complex, data-rich, and regulated environment. You will be instrumental in advancing the practical application of LLMs and agentic AI by identifying high-value use cases, developing reusa…",IT Jobs,it-jobs,Pfizer,176600,294300,US,New York,New York City,,40.767036,-73.970368,NY,machine learning
5754676877,2026-06-06T16:35:57Z,AI ML Engineering Lead - Vice President - Wholesale Payments Operations,"Join a team applying modern artificial intelligence and machine learning to high-impact, high-scale payments workflows. You will work with large datasets and complex operational processes to deliver measurable outcomes. You will build production-grade solutions spanning natural language processing, document understanding, and LLM-enabled applications. You will collaborate closely with business and technology partners to take ideas from concept to deployment. You will help raise engineering stan…",IT Jobs,it-jobs,"JPMorgan Chase Bank, N.A.",268041.12,268041.12,US,New Jersey,Hudson County,Summit Avenue,40.751806,-74.053943,NY,machine learning
5753443374,2026-06-05T16:38:18Z,Risk Management - Quant Modeling Director - Executive Director,"Bring your Expertise to JPMorgan Chase. As part of Risk Management and Compliance, you are at the center of keeping JPMorgan Chase strong and resilient. You help the firm grow its business in a responsible way by anticipating new and emerging risks and using your expert judgement to solve real-world challenges that impact our company, customers and communities. Our culture in Risk Management and Compliance is all about thinking outside the box, challenging the status quo and striving to be best…",Accounting & Finance Jobs,accounting-finance-jobs,"JPMorgan Chase Bank, N.A.",210919.45,210919.45,US,New Jersey,Hudson County,Summit Avenue,40.751806,-74.053943,NY,machine learning
5757537341,2026-06-09T16:54:46Z,Applied AI/ML Modeling - Executive Director,"Our Branch Network Modeling team develops advanced analytics and machine learning solutions that inform high-impact decisions across physical location strategy and field workforce effectiveness. As an Applied AI Modeling Executive Director in Branch Network Modeling team, you lead a team of AI/ML scientists who build advanced geospatial, graph-based, and network optimization models that directly shape Chase's branch network strategy, including where to open, relocate, or reformat branches. You …",IT Jobs,it-jobs,"JPMorgan Chase Bank, N.A.",326446.72,326446.72,US,New York,New York City,Manhattan,40.750133,-73.997006,NY,machine learning
5753835201,2026-06-05T21:46:09Z,Senior Quantitative Researcher / Research Engineer,"We are partnered with a leading multi-billion dollar investment platform focused on systematic, data-driven equity strategies. The team is looking to add a hybrid quantitative researcher / research engineer to help scale alpha generation, research infrastructure, and production deployment. This role offers true end-to-end exposure -from idea generation and model development through to production implementation and direct interaction with investment stakeholders. Key Responsibilities Conduct alp…",IT Jobs,it-jobs,Selby Jennings,228738.77,228738.77,US,New York,New York City,,40.767036,-73.970368,NY,machine learning
5757591428,2026-06-09T17:03:33Z,Data Analyst - Data Visualization,"As a Data Analyst on our team, you'll turn complex data into clear, actionable insights that help drive better business decisions. You'll partner closely with stakeholders to understand their needs, build dashboards and analyses that spotlight trends and opportunities, and use statistical techniques to improve performance. If you're excited by solving meaningful problems with data and communicating insights in a way that influences outcomes, this role offers strong opportunities to grow your sk…",IT Jobs,it-jobs,"JPMorgan Chase Bank, N.A.",136293.64,136293.64,US,New York,New York City,Manhattan,40.750133,-73.997006,NY,machine learning
5755654698,2026-06-07T16:51:48Z,Applied AI ML-Senior Associate,"Our Consumer & Community Banking division serves our Chase customers through a range of financial services, including personal banking, credit cards, mortgages, auto financing, investment advice, small business loans and payment processing. We're proud to lead the U.S. in credit card sales and deposit growth and have the most-used digital solutions - all while ranking first in customer satisfaction. In this role, you'll apply strong technical judgment to choose the right approaches (including m…",IT Jobs,it-jobs,"JPMorgan Chase Bank, N.A.",222944.1,222944.1,US,New York,New York City,Manhattan,40.750133,-73.997006,NY,machine learning
5756553194,2026-06-08T16:37:33Z,Applied AI ML-Vice President,"Our Consumer & Community Banking division serves our Chase customers through a range of financial services, including personal banking, credit cards, mortgages, auto financing, investment advice, small business loans and payment processing. We're proud to lead the U.S. in credit card sales and deposit growth and have the most-used digital solutions - all while ranking first in customer satisfaction. In this role, you'll apply strong technical judgment to choose the right approaches (including m…",IT Jobs,it-jobs,"JPMorgan Chase Bank, N.A.",231323.4,231323.4,US,New York,New York City,Manhattan,40.750133,-73.997006,NY,machine learning
5752314677,2026-06-04T17:01:40Z,Lead Software Engineer- Java or Python,"We have an opportunity to impact your career and provide an adventure where you can push the limits of what's possible. As a Lead Software Engineer at JPMorgan Chase within the Consumer and Community Banking, you are an integral part of an agile team that works to enhance, build, and deliver trusted market-leading technology products in a secure, stable, and scalable way. As a core technical contributor, you are responsible for conducting critical technology solutions across multiple technical …",IT Jobs,it-jobs,"JPMorgan Chase Bank, N.A.",264519.22,264519.22,US,New York,New York City,Manhattan,40.750133,-73.997006,NY,machine learning
